"ids","mesh_model_coordinates:0","mesh_model_coordinates:1","mesh_model_coordinates:2","temp"
9837,1.0000e+02,-2.0000e+02,1.2500e+01,3.5056e+02
9838,1.3333e+02,-2.0000e+02,1.2500e+01,3.5259e+02
9839,1.6667e+02,-2.0000e+02,1.2500e+01,3.5212e+02
9840,2.0000e+02,-2.0000e+02,1.2500e+01,3.4946e+02
9841,2.3333e+02,-2.0000e+02,1.2500e+01,3.4510e+02
9842,2.6667e+02,-2.0000e+02,1.2500e+01,3.3961e+02
9843,3.0000e+02,-2.0000e+02,1.2500e+01,3.3349e+02
9844,3.3333e+02,-2.0000e+02,1.2500e+01,3.2710e+02
9845,3.6667e+02,-2.0000e+02,1.2500e+01,3.2076e+02
9846,4.0000e+02,-2.0000e+02,1.2500e+01,3.1482e+02
9847,4.3333e+02,-2.0000e+02,1.2500e+01,3.0966e+02
9848,4.6667e+02,-2.0000e+02,1.2500e+01,3.0562e+02
9849,5.0000e+02,-2.0000e+02,1.2500e+01,3.0283e+02
9850,5.3333e+02,-2.0000e+02,1.2500e+01,3.0118e+02
9851,5.6667e+02,-2.0000e+02,1.2500e+01,3.0039e+02
9852,6.0000e+02,-2.0000e+02,1.2500e+01,3.0010e+02
9853,6.3333e+02,-2.0000e+02,1.2500e+01,3.0002e+02
9854,6.6667e+02,-2.0000e+02,1.2500e+01,3.0000e+02
9855,7.0000e+02,-2.0000e+02,1.2500e+01,3.0000e+02
9856,7.3333e+02,-2.0000e+02,1.2500e+01,3.0000e+02
9857,7.6667e+02,-2.0000e+02,1.2500e+01,3.0000e+02
9858,8.0000e+02,-2.0000e+02,1.2500e+01,3.0000e+02
9859,-1.6667e+02,-1.7500e+02,1.2500e+01,3.0633e+02
9860,-2.0000e+02,-1.7500e+02,1.2500e+01,3.0511e+02
9861,-1.3333e+02,-1.7500e+02,1.2500e+01,3.1005e+02
9862,-1.0000e+02,-1.7500e+02,1.2500e+01,3.1633e+02
9863,-6.6667e+01,-1.7500e+02,1.2500e+01,3.2505e+02
9864,-3.3333e+01,-1.7500e+02,1.2500e+01,3.3573e+02
9865,0.0000e+00,-1.7500e+02,1.2500e+01,3.4747e+02
9866,3.3333e+01,-1.7500e+02,1.2500e+01,3.5908e+02
9867,6.6667e+01,-1.7500e+02,1.2500e+01,3.6929e+02
9868,1.0000e+02,-1.7500e+02,1.2500e+01,3.7704e+02
9869,1.3333e+02,-1.7500e+02,1.2500e+01,3.8166e+02
9870,1.6667e+02,-1.7500e+02,1.2500e+01,3.8299e+02
9871,2.0000e+02,-1.7500e+02,1.2500e+01,3.8132e+02
9872,2.3333e+02,-1.7500e+02,1.2500e+01,3.7719e+02
9873,2.6667e+02,-1.7500e+02,1.2500e+01,3.7115e+02
9874,3.0000e+02,-1.7500e+02,1.2500e+01,3.6364e+02
9875,3.3333e+02,-1.7500e+02,1.2500e+01,3.5489e+02
9876,3.6667e+02,-1.7500e+02,1.2500e+01,3.4516e+02
9877,4.0000e+02,-1.7500e+02,1.2500e+01,3.3492e+02
9878,4.3333e+02,-1.7500e+02,1.2500e+01,3.2491e+02
9879,4.6667e+02,-1.7500e+02,1.2500e+01,3.1600e+02
9880,5.0000e+02,-1.7500e+02,1.2500e+01,3.0896e+02
9881,5.3333e+02,-1.7500e+02,1.2500e+01,3.0420e+02
9882,5.6667e+02,-1.7500e+02,1.2500e+01,3.0157e+02
9883,6.0000e+02,-1.7500e+02,1.2500e+01,3.0044e+02
9884,6.3333e+02,-1.7500e+02,1.2500e+01,3.0008e+02
9885,6.6667e+02,-1.7500e+02,1.2500e+01,3.0001e+02
9886,7.0000e+02,-1.7500e+02,1.2500e+01,3.0000e+02
9887,7.3333e+02,-1.7500e+02,1.2500e+01,3.0000e+02
9888,7.6667e+02,-1.7500e+02,1.2500e+01,3.0000e+02
9889,8.0000e+02,-1.7500e+02,1.2500e+01,3.0000e+02
9890,-1.6667e+02,-1.5000e+02,1.2500e+01,3.0908e+02
9891,-2.0000e+02,-1.5000e+02,1.2500e+01,3.0732e+02
9892,-1.3333e+02,-1.5000e+02,1.2500e+01,3.1441e+02
9893,-1.0000e+02,-1.5000e+02,1.2500e+01,3.2340e+02
9894,-6.6667e+01,-1.5000e+02,1.2500e+01,3.3588e+02
9895,-3.3333e+01,-1.5000e+02,1.2500e+01,3.5118e+02
9896,0.0000e+00,-1.5000e+02,1.2500e+01,3.6808e+02
9897,3.3333e+01,-1.5000e+02,1.2500e+01,3.8500e+02
9898,6.6667e+01,-1.5000e+02,1.2500e+01,4.0029e+02
9899,1.0000e+02,-1.5000e+02,1.2500e+01,4.1258e+02
9900,1.3333e+02,-1.5000e+02,1.2500e+01,4.2103e+02
9901,1.6667e+02,-1.5000e+02,1.2500e+01,4.2541e+02
9902,2.0000e+02,-1.5000e+02,1.2500e+01,4.2606e+02
9903,2.3333e+02,-1.5000e+02,1.2500e+01,4.2355e+02
9904,2.6667e+02,-1.5000e+02,1.2500e+01,4.1845e+02
9905,3.0000e+02,-1.5000e+02,1.2500e+01,4.1095e+02
9906,3.3333e+02,-1.5000e+02,1.2500e+01,4.0099e+02
9907,3.6667e+02,-1.5000e+02,1.2500e+01,3.8843e+02
9908,4.0000e+02,-1.5000e+02,1.2500e+01,3.7353e+02
9909,4.3333e+02,-1.5000e+02,1.2500e+01,3.5711e+02
9910,4.6667e+02,-1.5000e+02,1.2500e+01,3.4047e+02
9911,5.0000e+02,-1.5000e+02,1.2500e+01,3.2530e+02
9912,5.3333e+02,-1.5000e+02,1.2500e+01,3.1335e+02
9913,5.6667e+02,-1.5000e+02,1.2500e+01,3.0562e+02
9914,6.0000e+02,-1.5000e+02,1.2500e+01,3.0177e+02
9915,6.3333e+02,-1.5000e+02,1.2500e+01,3.0037e+02
9916,6.6667e+02,-1.5000e+02,1.2500e+01,3.0004e+02
9917,7.0000e+02,-1.5000e+02,1.2500e+01,3.0000e+02
9918,7.3333e+02,-1.5000e+02,1.2500e+01,3.0000e+02
9919,7.6667e+02,-1.5000e+02,1.2500e+01,3.0000e+02
9920,8.0000e+02,-1.5000e+02,1.2500e+01,3.0000e+02
9921,-1.6667e+02,-1.2500e+02,1.2500e+01,3.1240e+02
9922,-2.0000e+02,-1.2500e+02,1.2500e+01,3.1000e+02
9923,-1.3333e+02,-1.2500e+02,1.2500e+01,3.1967e+02
9924,-1.0000e+02,-1.2500e+02,1.2500e+01,3.3190e+02
9925,-6.6667e+01,-1.2500e+02,1.2500e+01,3.4881e+02
9926,-3.3333e+01,-1.2500e+02,1.2500e+01,3.6950e+02
9927,0.0000e+00,-1.2500e+02,1.2500e+01,3.9238e+02
9928,3.3333e+01,-1.2500e+02,1.2500e+01,4.1544e+02
9929,6.6667e+01,-1.2500e+02,1.2500e+01,4.3665e+02
9930,1.0000e+02,-1.2500e+02,1.2500e+01,4.5439e+02
9931,1.3333e+02,-1.2500e+02,1.2500e+01,4.6768e+02
9932,1.6667e+02,-1.2500e+02,1.2500e+01,4.7632e+02
9933,2.0000e+02,-1.2500e+02,1.2500e+01,4.8076e+02
9934,2.3333e+02,-1.2500e+02,1.2500e+01,4.8171e+02
9935,2.6667e+02,-1.2500e+02,1.2500e+01,4.7970e+02
9936,3.0000e+02,-1.2500e+02,1.2500e+01,4.7472e+02
9937,3.3333e+02,-1.2500e+02,1.2500e+01,4.6622e+02
9938,3.6667e+02,-1.2500e+02,1.2500e+01,4.5346e+02
9939,4.0000e+02,-1.2500e+02,1.2500e+01,4.3607e+02
9940,4.3333e+02,-1.2500e+02,1.2500e+01,4.1430e+02
9941,4.6667e+02,-1.2500e+02,1.2500e+01,3.8901e+02
9942,5.0000e+02,-1.2500e+02,1.2500e+01,3.6208e+02
9943,5.3333e+02,-1.2500e+02,1.2500e+01,3.3685e+02
9944,5.6667e+02,-1.2500e+02,1.2500e+01,3.1743e+02
9945,6.0000e+02,-1.2500e+02,1.2500e+01,3.0606e+02
9946,6.3333e+02,-1.2500e+02,1.2500e+01,3.0140e+02
9947,6.6667e+02,-1.2500e+02,1.2500e+01,3.0017e+02
9948,7.0000e+02,-1.2500e+02,1.2500e+01,3.0000e+02
9949,7.3333e+02,-1.2500e+02,1.2500e+01,3.0000e+02
9950,7.6667e+02,-1.2500e+02,1.2500e+01,3.0000e+02
9951,8.0000e+02,-1.2500e+02,1.2500e+01,3.0000e+02
9952,-1.6667e+02,-1.0000e+02,1.2500e+01,3.1603e+02
9953,-2.0000e+02,-1.0000e+02,1.2500e+01,3.1293e+02
9954,-1.3333e+02,-1.0000e+02,1.2500e+01,3.2538e+02
9955,-1.0000e+02,-1.0000e+02,1.2500e+01,3.4107e+02
9956,-6.6667e+01,-1.0000e+02,1.2500e+01,3.6266e+02
9957,-3.3333e+01,-1.0000e+02,1.2500e+01,3.8897e+02
9958,0.0000e+00,-1.0000e+02,1.2500e+01,4.1803e+02
9959,3.3333e+01,-1.0000e+02,1.2500e+01,4.4741e+02
9960,6.6667e+01,-1.0000e+02,1.2500e+01,4.7476e+02
9961,1.0000e+02,-1.0000e+02,1.2500e+01,4.9826e+02
9962,1.3333e+02,-1.0000e+02,1.2500e+01,5.1689e+02
9963,1.6667e+02,-1.0000e+02,1.2500e+01,5.3057e+02
9964,2.0000e+02,-1.0000e+02,1.2500e+01,5.3991e+02
9965,2.3333e+02,-1.0000e+02,1.2500e+01,5.4584e+02
9966,2.6667e+02,-1.0000e+02,1.2500e+01,5.4895e+02
9967,3.0000e+02,-1.0000e+02,1.2500e+01,5.4908e+02
9968,3.3333e+02,-1.0000e+02,1.2500e+01,5.4527e+02
9969,3.6667e+02,-1.0000e+02,1.2500e+01,5.3620e+02
9970,4.0000e+02,-1.0000e+02,1.2500e+01,5.2076e+02
9971,4.3333e+02,-1.0000e+02,1.2500e+01,4.9813e+02
9972,4.6667e+02,-1.0000e+02,1.2500e+01,4.6761e+02
9973,5.0000e+02,-1.0000e+02,1.2500e+01,4.2924e+02
9974,5.3333e+02,-1.0000e+02,1.2500e+01,3.8611e+02
9975,5.6667e+02,-1.0000e+02,1.2500e+01,3.4555e+02
9976,6.0000e+02,-1.0000e+02,1.2500e+01,3.1753e+02
9977,6.3333e+02,-1.0000e+02,1.2500e+01,3.0434e+02
9978,6.6667e+02,-1.0000e+02,1.2500e+01,3.0056e+02
9979,7.0000e+02,-1.0000e+02,1.2500e+01,3.0000e+02
9980,7.3333e+02,-1.0000e+02,1.2500e+01,3.0000e+02
9981,7.6667e+02,-1.0000e+02,1.2500e+01,3.0000e+02
9982,8.0000e+02,-1.0000e+02,1.2500e+01,3.0000e+02
9983,-1.6667e+02,-7.5000e+01,1.2500e+01,3.1955e+02
9984,-2.0000e+02,-7.5000e+01,1.2500e+01,3.1579e+02
9985,-1.3333e+02,-7.5000e+01,1.2500e+01,3.3092e+02
9986,-1.0000e+02,-7.5000e+01,1.2500e+01,3.4989e+02
9987,-6.6667e+01,-7.5000e+01,1.2500e+01,3.7589e+02
9988,-3.3333e+01,-7.5000e+01,1.2500e+01,4.0744e+02
9989,0.0000e+00,-7.5000e+01,1.2500e+01,4.4218e+02
9990,3.3333e+01,-7.5000e+01,1.2500e+01,4.7736e+02
9991,6.6667e+01,-7.5000e+01,1.2500e+01,5.1038e+02
9992,1.0000e+02,-7.5000e+01,1.2500e+01,5.3927e+02
9993,1.3333e+02,-7.5000e+01,1.2500e+01,5.6306e+02
9994,1.6667e+02,-7.5000e+01,1.2500e+01,5.8181e+02
9995,2.0000e+02,-7.5000e+01,1.2500e+01,5.9638e+02
9996,2.3333e+02,-7.5000e+01,1.2500e+01,6.0793e+02
9997,2.6667e+02,-7.5000e+01,1.2500e+01,6.1721e+02
9998,3.0000e+02,-7.5000e+01,1.2500e+01,6.2400e+02
9999,3.3333e+02,-7.5000e+01,1.2500e+01,6.2716e+02
10000,3.6667e+02,-7.5000e+01,1.2500e+01,6.2504e+02
10001,4.0000e+02,-7.5000e+01,1.2500e+01,6.1604e+02
10002,4.3333e+02,-7.5000e+01,1.2500e+01,5.9836e+02
10003,4.6667e+02,-7.5000e+01,1.2500e+01,5.6927e+02
10004,5.0000e+02,-7.5000e+01,1.2500e+01,5.2560e+02
10005,5.3333e+02,-7.5000e+01,1.2500e+01,4.6664e+02
10006,5.6667e+02,-7.5000e+01,1.2500e+01,4.0003e+02
10007,6.0000e+02,-7.5000e+01,1.2500e+01,3.4189e+02
10008,6.3333e+02,-7.5000e+01,1.2500e+01,3.1100e+02
10009,6.6667e+02,-7.5000e+01,1.2500e+01,3.0146e+02
10010,7.0000e+02,-7.5000e+01,1.2500e+01,3.0001e+02
10011,7.3333e+02,-7.5000e+01,1.2500e+01,2.9999e+02
10012,7.6667e+02,-7.5000e+01,1.2500e+01,3.0000e+02
10013,8.0000e+02,-7.5000e+01,1.2500e+01,3.0000e+02
10014,-1.6667e+02,-5.0000e+01,1.2500e+01,3.2253e+02
10015,-2.0000e+02,-5.0000e+01,1.2500e+01,3.1820e+02
10016,-1.3333e+02,-5.0000e+01,1.2500e+01,3.3556e+02
10017,-1.0000e+02,-5.0000e+01,1.2500e+01,3.5725e+02
10018,-6.6667e+01,-5.0000e+01,1.2500e+01,3.8686e+02
10019,-3.3333e+01,-5.0000e+01,1.2500e+01,4.2264e+02
10020,0.0000e+00,-5.0000e+01,1.2500e+01,4.6196e+02
10021,3.3333e+01,-5.0000e+01,1.2500e+01,5.0178e+02
10022,6.6667e+01,-5.0000e+01,1.2500e+01,5.3933e+02
10023,1.0000e+02,-5.0000e+01,1.2500e+01,5.7260e+02
10024,1.3333e+02,-5.0000e+01,1.2500e+01,6.0067e+02
10025,1.6667e+02,-5.0000e+01,1.2500e+01,6.2374e+02
10026,2.0000e+02,-5.0000e+01,1.2500e+01,6.4292e+02
10027,2.3333e+02,-5.0000e+01,1.2500e+01,6.5959e+02
10028,2.6667e+02,-5.0000e+01,1.2500e+01,6.7467e+02
10029,3.0000e+02,-5.0000e+01,1.2500e+01,6.8802e+02
10030,3.3333e+02,-5.0000e+01,1.2500e+01,6.9845e+02
10031,3.6667e+02,-5.0000e+01,1.2500e+01,7.0427e+02
10032,4.0000e+02,-5.0000e+01,1.2500e+01,7.0377e+02
10033,4.3333e+02,-5.0000e+01,1.2500e+01,6.9461e+02
10034,4.6667e+02,-5.0000e+01,1.2500e+01,6.7263e+02
10035,5.0000e+02,-5.0000e+01,1.2500e+01,6.3080e+02
10036,5.3333e+02,-5.0000e+01,1.2500e+01,5.6168e+02
10037,5.6667e+02,-5.0000e+01,1.2500e+01,4.7426e+02
10038,6.0000e+02,-5.0000e+01,1.2500e+01,3.8077e+02
10039,6.3333e+02,-5.0000e+01,1.2500e+01,3.2240e+02
10040,6.6667e+02,-5.0000e+01,1.2500e+01,3.0313e+02
10041,7.0000e+02,-5.0000e+01,1.2500e+01,3.0000e+02
10042,7.3333e+02,-5.0000e+01,1.2500e+01,2.9998e+02
10043,7.6667e+02,-5.0000e+01,1.2500e+01,3.0000e+02
10044,8.0000e+02,-5.0000e+01,1.2500e+01,3.0000e+02
10045,-1.6667e+02,-2.5000e+01,1.2500e+01,3.2451e+02
10046,-2.0000e+02,-2.5000e+01,1.2500e+01,3.1982e+02
10047,-1.3333e+02,-2.5000e+01,1.2500e+01,3.3866e+02
10048,-1.0000e+02,-2.5000e+01,1.2500e+01,3.6214e+02
10049,-6.6667e+01,-2.5000e+01,1.2500e+01,3.9411e+02
10050,-3.3333e+01,-2.5000e+01,1.2500e+01,4.3265e+02
10051,0.0000e+00,-2.5000e+01,1.2500e+01,4.7491e+02
10052,3.3333e+01,-2.5000e+01,1.2500e+01,5.1772e+02
10053,6.6667e+01,-2.5000e+01,1.2500e+01,5.5820e+02
10054,1.0000e+02,-2.5000e+01,1.2500e+01,5.9432e+02
10055,1.3333e+02,-2.5000e+01,1.2500e+01,6.2519e+02
10056,1.6667e+02,-2.5000e+01,1.2500e+01,6.5116e+02
10057,2.0000e+02,-2.5000e+01,1.2500e+01,6.7348e+02
10058,2.3333e+02,-2.5000e+01,1.2500e+01,6.9371e+02
10059,2.6667e+02,-2.5000e+01,1.2500e+01,7.1289e+02
10060,3.0000e+02,-2.5000e+01,1.2500e+01,7.3099e+02
10061,3.3333e+02,-2.5000e+01,1.2500e+01,7.4686e+02
10062,3.6667e+02,-2.5000e+01,1.2500e+01,7.5886e+02
10063,4.0000e+02,-2.5000e+01,1.2500e+01,7.6539e+02
10064,4.3333e+02,-2.5000e+01,1.2500e+01,7.6430e+02
10065,4.6667e+02,-2.5000e+01,1.2500e+01,7.4965e+02
10066,5.0000e+02,-2.5000e+01,1.2500e+01,7.1312e+02
10067,5.3333e+02,-2.5000e+01,1.2500e+01,6.3999e+02
10068,5.6667e+02,-2.5000e+01,1.2500e+01,5.2940e+02
10069,6.0000e+02,-2.5000e+01,1.2500e+01,4.1857e+02
10070,6.3333e+02,-2.5000e+01,1.2500e+01,3.3739e+02
10071,6.6667e+02,-2.5000e+01,1.2500e+01,3.0470e+02
10072,7.0000e+02,-2.5000e+01,1.2500e+01,3.0006e+02
10073,7.3333e+02,-2.5000e+01,1.2500e+01,2.9996e+02
10074,7.6667e+02,-2.5000e+01,1.2500e+01,3.0001e+02
10075,8.0000e+02,-2.5000e+01,1.2500e+01,3.0000e+02
10076,-1.6667e+02,0.0000e+00,1.2500e+01,3.2521e+02
10077,-2.0000e+02,0.0000e+00,1.2500e+01,3.2038e+02
10078,-1.3333e+02,0.0000e+00,1.2500e+01,3.3975e+02
10079,-1.0000e+02,0.0000e+00,1.2500e+01,3.6386e+02
10080,-6.6667e+01,0.0000e+00,1.2500e+01,3.9665e+02
10081,-3.3333e+01,0.0000e+00,1.2500e+01,4.3613e+02
10082,0.0000e+00,0.0000e+00,1.2500e+01,4.7941e+02
10083,3.3333e+01,0.0000e+00,1.2500e+01,5.2326e+02
10084,6.6667e+01,0.0000e+00,1.2500e+01,5.6475e+02
10085,1.0000e+02,0.0000e+00,1.2500e+01,6.0185e+02
10086,1.3333e+02,0.0000e+00,1.2500e+01,6.3370e+02
10087,1.6667e+02,0.0000e+00,1.2500e+01,6.6069e+02
10088,2.0000e+02,0.0000e+00,1.2500e+01,6.8412e+02
10089,2.3333e+02,0.0000e+00,1.2500e+01,7.0562e+02
10090,2.6667e+02,0.0000e+00,1.2500e+01,7.2629e+02
10091,3.0000e+02,0.0000e+00,1.2500e+01,7.4610e+02
10092,3.3333e+02,0.0000e+00,1.2500e+01,7.6398e+02
10093,3.6667e+02,0.0000e+00,1.2500e+01,7.7830e+02
10094,4.0000e+02,0.0000e+00,1.2500e+01,7.8754e+02
10095,4.3333e+02,0.0000e+00,1.2500e+01,7.8979e+02
10096,4.6667e+02,0.0000e+00,1.2500e+01,7.7855e+02
10097,5.0000e+02,0.0000e+00,1.2500e+01,7.4488e+02
10098,5.3333e+02,0.0000e+00,1.2500e+01,6.7202e+02
10099,5.6667e+02,0.0000e+00,1.2500e+01,5.5611e+02
10100,6.0000e+02,0.0000e+00,1.2500e+01,4.3236e+02
10101,6.3333e+02,0.0000e+00,1.2500e+01,3.4390e+02
10102,6.6667e+02,0.0000e+00,1.2500e+01,3.0576e+02
10103,7.0000e+02,0.0000e+00,1.2500e+01,3.0006e+02
10104,7.3333e+02,0.0000e+00,1.2500e+01,2.9995e+02
10105,7.6667e+02,0.0000e+00,1.2500e+01,3.0001e+02
10106,8.0000e+02,0.0000e+00,1.2500e+01,3.0000e+02
10107,-1.6667e+02,2.5000e+01,1.2500e+01,3.2451e+02
10108,-2.0000e+02,2.5000e+01,1.2500e+01,3.1982e+02
10109,-1.3333e+02,2.5000e+01,1.2500e+01,3.3866e+02
10110,-1.0000e+02,2.5000e+01,1.2500e+01,3.6214e+02
10111,-6.6667e+01,2.5000e+01,1.2500e+01,3.9411e+02
10112,-3.3333e+01,2.5000e+01,1.2500e+01,4.3265e+02
10113,0.0000e+00,2.5000e+01,1.2500e+01,4.7491e+02
10114,3.3333e+01,2.5000e+01,1.2500e+01,5.1772e+02
10115,6.6667e+01,2.5000e+01,1.2500e+01,5.5820e+02
10116,1.0000e+02,2.5000e+01,1.2500e+01,5.9432e+02
10117,1.3333e+02,2.5000e+01,1.2500e+01,6.2519e+02
10118,1.6667e+02,2.5000e+01,1.2500e+01,6.5116e+02
10119,2.0000e+02,2.5000e+01,1.2500e+01,6.7348e+02
10120,2.3333e+02,2.5000e+01,1.2500e+01,6.9371e+02
10121,2.6667e+02,2.5000e+01,1.2500e+01,7.1289e+02
10122,3.0000e+02,2.5000e+01,1.2500e+01,7.3099e+02
10123,3.3333e+02,2.5000e+01,1.2500e+01,7.4686e+02
10124,3.6667e+02,2.5000e+01,1.2500e+01,7.5886e+02
10125,4.0000e+02,2.5000e+01,1.2500e+01,7.6539e+02
10126,4.3333e+02,2.5000e+01,1.2500e+01,7.6430e+02
10127,4.6667e+02,2.5000e+01,1.2500e+01,7.4965e+02
10128,5.0000e+02,2.5000e+01,1.2500e+01,7.1312e+02
10129,5.3333e+02,2.5000e+01,1.2500e+01,6.3999e+02
10130,5.6667e+02,2.5000e+01,1.2500e+01,5.2940e+02
10131,6.0000e+02,2.5000e+01,1.2500e+01,4.1857e+02
10132,6.3333e+02,2.5000e+01,1.2500e+01,3.3739e+02
10133,6.6667e+02,2.5000e+01,1.2500e+01,3.0470e+02
10134,7.0000e+02,2.5000e+01,1.2500e+01,3.0006e+02
10135,7.3333e+02,2.5000e+01,1.2500e+01,2.9996e+02
10136,7.6667e+02,2.5000e+01,1.2500e+01,3.0001e+02
10137,8.0000e+02,2.5000e+01,1.2500e+01,3.0000e+02
10138,-1.6667e+02,5.0000e+01,1.2500e+01,3.2253e+02
10139,-2.0000e+02,5.0000e+01,1.2500e+01,3.1820e+02
10140,-1.3333e+02,5.0000e+01,1.2500e+01,3.3556e+02
10141,-1.0000e+02,5.0000e+01,1.2500e+01,3.5725e+02
10142,-6.6667e+01,5.0000e+01,1.2500e+01,3.8686e+02
10143,-3.3333e+01,5.0000e+01,1.2500e+01,4.2264e+02
10144,0.0000e+00,5.0000e+01,1.2500e+01,4.6196e+02
10145,3.3333e+01,5.0000e+01,1.2500e+01,5.0178e+02
10146,6.6667e+01,5.0000e+01,1.2500e+01,5.3933e+02
10147,1.0000e+02,5.0000e+01,1.2500e+01,5.7260e+02
10148,1.3333e+02,5.0000e+01,1.2500e+01,6.0067e+02
10149,1.6667e+02,5.0000e+01,1.2500e+01,6.2374e+02
10150,2.0000e+02,5.0000e+01,1.2500e+01,6.4292e+02
10151,2.3333e+02,5.0000e+01,1.2500e+01,6.5959e+02
10152,2.6667e+02,5.0000e+01,1.2500e+01,6.7467e+02
10153,3.0000e+02,5.0000e+01,1.2500e+01,6.8802e+02
10154,3.3333e+02,5.0000e+01,1.2500e+01,6.9845e+02
10155,3.6667e+02,5.0000e+01,1.2500e+01,7.0427e+02
10156,4.0000e+02,5.0000e+01,1.2500e+01,7.0377e+02
10157,4.3333e+02,5.0000e+01,1.2500e+01,6.9461e+02
10158,4.6667e+02,5.0000e+01,1.2500e+01,6.7263e+02
10159,5.0000e+02,5.0000e+01,1.2500e+01,6.3080e+02
10160,5.3333e+02,5.0000e+01,1.2500e+01,5.6168e+02
10161,5.6667e+02,5.0000e+01,1.2500e+01,4.7426e+02
10162,6.0000e+02,5.0000e+01,1.2500e+01,3.8077e+02
10163,6.3333e+02,5.0000e+01,1.2500e+01,3.2240e+02
10164,6.6667e+02,5.0000e+01,1.2500e+01,3.0313e+02
10165,7.0000e+02,5.0000e+01,1.2500e+01,3.0000e+02
10166,7.3333e+02,5.0000e+01,1.2500e+01,2.9998e+02
10167,7.6667e+02,5.0000e+01,1.2500e+01,3.0000e+02
10168,8.0000e+02,5.0000e+01,1.2500e+01,3.0000e+02
10169,-1.6667e+02,7.5000e+01,1.2500e+01,3.1955e+02
10170,-2.0000e+02,7.5000e+01,1.2500e+01,3.1579e+02
10171,-1.3333e+02,7.5000e+01,1.2500e+01,3.3092e+02
10172,-1.0000e+02,7.5000e+01,1.2500e+01,3.4989e+02
10173,-6.6667e+01,7.5000e+01,1.2500e+01,3.7589e+02
10174,-3.3333e+01,7.5000e+01,1.2500e+01,4.0744e+02
10175,0.0000e+00,7.5000e+01,1.2500e+01,4.4218e+02
10176,3.3333e+01,7.5000e+01,1.2500e+01,4.7736e+02
10177,6.6667e+01,7.5000e+01,1.2500e+01,5.1038e+02
10178,1.0000e+02,7.5000e+01,1.2500e+01,5.3927e+02
10179,1.3333e+02,7.5000e+01,1.2500e+01,5.6306e+02
10180,1.6667e+02,7.5000e+01,1.2500e+01,5.8181e+02
10181,2.0000e+02,7.5000e+01,1.2500e+01,5.9638e+02
10182,2.3333e+02,7.5000e+01,1.2500e+01,6.0793e+02
10183,2.6667e+02,7.5000e+01,1.2500e+01,6.1721e+02
10184,3.0000e+02,7.5000e+01,1.2500e+01,6.2400e+02
10185,3.3333e+02,7.5000e+01,1.2500e+01,6.2716e+02
10186,3.6667e+02,7.5000e+01,1.2500e+01,6.2504e+02
10187,4.0000e+02,7.5000e+01,1.2500e+01,6.1604e+02
10188,4.3333e+02,7.5000e+01,1.2500e+01,5.9836e+02
10189,4.6667e+02,7.5000e+01,1.2500e+01,5.6927e+02
10190,5.0000e+02,7.5000e+01,1.2500e+01,5.2560e+02
10191,5.3333e+02,7.5000e+01,1.2500e+01,4.6664e+02
10192,5.6667e+02,7.5000e+01,1.2500e+01,4.0003e+02
10193,6.0000e+02,7.5000e+01,1.2500e+01,3.4189e+02
10194,6.3333e+02,7.5000e+01,1.2500e+01,3.1100e+02
10195,6.6667e+02,7.5000e+01,1.2500e+01,3.0146e+02
10196,7.0000e+02,7.5000e+01,1.2500e+01,3.0001e+02
10197,7.3333e+02,7.5000e+01,1.2500e+01,2.9999e+02
10198,7.6667e+02,7.5000e+01,1.2500e+01,3.0000e+02
10199,8.0000e+02,7.5000e+01,1.2500e+01,3.0000e+02
10200,-1.6667e+02,1.0000e+02,1.2500e+01,3.1603e+02
10201,-2.0000e+02,1.0000e+02,1.2500e+01,3.1293e+02
10202,-1.3333e+02,1.0000e+02,1.2500e+01,3.2538e+02
10203,-1.0000e+02,1.0000e+02,1.2500e+01,3.4107e+02
10204,-6.6667e+01,1.0000e+02,1.2500e+01,3.6266e+02
10205,-3.3333e+01,1.0000e+02,1.2500e+01,3.8897e+02
10206,0.0000e+00,1.0000e+02,1.2500e+01,4.1803e+02
10207,3.3333e+01,1.0000e+02,1.2500e+01,4.4741e+02
10208,6.6667e+01,1.0000e+02,1.2500e+01,4.7476e+02
10209,1.0000e+02,1.0000e+02,1.2500e+01,4.9826e+02
10210,1.3333e+02,1.0000e+02,1.2500e+01,5.1689e+02
10211,1.6667e+02,1.0000e+02,1.2500e+01,5.3057e+02
10212,2.0000e+02,1.0000e+02,1.2500e+01,5.3991e+02
10213,2.3333e+02,1.0000e+02,1.2500e+01,5.4584e+02
10214,2.6667e+02,1.0000e+02,1.2500e+01,5.4895e+02
10215,3.0000e+02,1.0000e+02,1.2500e+01,5.4908e+02
10216,3.3333e+02,1.0000e+02,1.2500e+01,5.4527e+02
10217,3.6667e+02,1.0000e+02,1.2500e+01,5.3620e+02
10218,4.0000e+02,1.0000e+02,1.2500e+01,5.2076e+02
10219,4.3333e+02,1.0000e+02,1.2500e+01,4.9813e+02
10220,4.6667e+02,1.0000e+02,1.2500e+01,4.6761e+02
10221,5.0000e+02,1.0000e+02,1.2500e+01,4.2924e+02
10222,5.3333e+02,1.0000e+02,1.2500e+01,3.8611e+02
10223,5.6667e+02,1.0000e+02,1.2500e+01,3.4555e+02
10224,6.0000e+02,1.0000e+02,1.2500e+01,3.1753e+02
10225,6.3333e+02,1.0000e+02,1.2500e+01,3.0434e+02
